NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed;
03;1;11;2:33.572;0;;;0;;0;50.754;0;152.7;29:06.949;10:20:36.949;;;0:50.754;;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;;;50.754;18.886;18.886;;;;1:13.149;29.669;1:42.818;26.836;2:09.654;23.918;2:33.572;
03;1;12;2:55.290;0;B;;0;;0;1:12.218;0;133.8;32:02.239;10:23:32.239;;;1:12.218;;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;FF;;;72.218;18.924;18.924;;;;1:13.311;29.761;1:43.072;27.102;2:10.174;45.116;2:55.290;
11;1;1;3:07.017;0;;1:12.772;0;1:01.721;0;52.524;0;125.4;3:07.017;09:54:37.017;1:12.772;1:01.721;0:52.524;;Farran Davis;0:00:27.236;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;72.772;61.721;52.524;;;;1:12.772;;;;2:14.493;;;;3:07.017;
11;1;2;2:36.707;0;;45.472;0;59.519;0;51.716;0;149.7;5:43.724;09:57:13.724;0:45.472;0:59.519;0:51.716;;Farran Davis;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;45.472;59.519;51.716;;;;45.472;;;;1:44.991;;;;2:36.707;
11;1;3;2:35.693;0;;45.237;0;58.982;0;51.474;0;150.6;8:19.417;09:59:49.417;0:45.237;0:58.982;0:51.474;;Farran Davis;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;45.237;58.982;51.474;;;;45.237;;;;1:44.219;;;;2:35.693;
11;1;4;2:35.626;0;;45.272;0;58.782;0;51.572;0;150.7;10:55.043;10:02:25.043;0:45.272;0:58.782;0:51.572;;Farran Davis;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;45.272;58.782;51.572;;;;45.272;;;;1:44.054;;;;2:35.626;
11;1;5;2:35.168;0;;45.086;0;58.875;0;51.207;0;151.1;13:30.211;10:05:00.211;0:45.086;0:58.875;0:51.207;;Farran Davis;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;45.086;58.875;51.207;;;;45.086;;;;1:43.961;;;;2:35.168;
11;1;6;2:35.262;0;;45.173;0;58.958;0;51.131;0;151.1;16:05.473;10:07:35.473;0:45.173;0:58.958;0:51.131;;Farran Davis;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;45.173;58.958;51.131;;;;45.173;;;;1:44.131;;;;2:35.262;
11;1;7;2:36.825;0;;44.943;2;58.778;2;53.104;0;149.5;18:42.298;10:10:12.298;0:44.943;0:58.778;0:53.104;;Farran Davis;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;44.943;58.778;53.104;;;;44.943;;;;1:43.721;;;;2:36.825;
11;1;8;2:36.223;0;;45.045;0;58.889;0;52.289;0;150.1;21:18.521;10:12:48.521;0:45.045;0:58.889;0:52.289;;Farran Davis;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;45.045;58.889;52.289;;;;45.045;;;;1:43.934;;;;2:36.223;
11;1;9;2:35.061;0;;;0;;0;51.382;0;151.2;23:53.582;10:15:23.582;;;0:51.382;;Farran Davis;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;;;51.382;;;;;;;;1:43.679;;;;2:35.061;
11;1;10;2:34.675;2;;;0;;0;51.048;2;151.6;26:28.257;10:17:58.257;;;0:51.048;;Farran Davis;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;;;51.048;;;;;;;;1:43.627;;;;2:34.675;
11;1;11;3:00.364;0;B;;0;;0;1:16.231;0;130.0;29:28.621;10:20:58.621;;;1:16.231;;Farran Davis;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;;;76.231;;;;;;;;1:44.133;;;;3:00.364;
113;1;1;2:58.963;0;;1:07.863;0;58.871;0;52.229;0;131.0;2:58.963;09:54:28.963;1:07.863;0:58.871;0:52.229;;Ethan Tovo;0:00:23.823;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;67.863;58.871;52.229;41.063;41.063;26.800;1:07.863;29.354;1:37.217;29.517;2:06.734;27.639;2:34.373;24.590;2:58.963;
113;1;2;2:33.069;0;;44.157;0;57.886;0;51.026;0;153.2;5:32.032;09:57:02.032;0:44.157;0:57.886;0:51.026;;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;44.157;57.886;51.026;18.577;18.577;25.580;44.157;28.526;1:12.683;29.360;1:42.043;27.193;2:09.236;23.833;2:33.069;
113;1;3;2:32.702;2;;44.256;0;58.086;0;50.360;2;153.6;8:04.734;09:59:34.734;0:44.256;0:58.086;0:50.360;;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;44.256;58.086;50.360;18.635;18.635;25.621;44.256;28.617;1:12.873;29.469;1:42.342;26.731;2:09.073;23.629;2:32.702;
113;1;4;2:33.251;0;;44.468;0;57.843;0;50.940;0;153.0;10:37.985;10:02:07.985;0:44.468;0:57.843;0:50.940;;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;44.468;57.843;50.940;19.065;19.065;25.403;44.468;28.340;1:12.808;29.503;1:42.311;27.052;2:09.363;23.888;2:33.251;
113;1;5;2:33.097;0;;44.169;0;57.705;2;51.223;0;153.2;13:11.082;10:04:41.082;0:44.169;0:57.705;0:51.223;;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;44.169;57.705;51.223;18.624;18.624;25.545;44.169;28.163;1:12.332;29.542;1:41.874;27.547;2:09.421;23.676;2:33.097;
113;1;6;2:35.883;0;;47.050;0;58.368;0;50.465;0;150.4;15:46.965;10:07:16.965;0:47.050;0:58.368;0:50.465;;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;47.050;58.368;50.465;18.333;18.333;28.717;47.050;28.863;1:15.913;29.505;1:45.418;26.815;2:12.233;23.650;2:35.883;
113;1;7;2:32.974;0;;44.124;2;57.796;0;51.054;0;153.3;18:19.939;10:09:49.939;0:44.124;0:57.796;0:51.054;;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;44.124;57.796;51.054;18.443;18.443;25.681;44.124;28.285;1:12.409;29.511;1:41.920;27.292;2:09.212;23.762;2:32.974;
113;1;8;2:34.071;0;;45.013;0;58.450;0;50.608;0;152.2;20:54.010;10:12:24.010;0:45.013;0:58.450;0:50.608;;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;45.013;58.450;50.608;18.917;18.917;26.096;45.013;28.639;1:13.652;29.811;1:43.463;26.886;2:10.349;23.722;2:34.071;
113;1;9;2:32.915;0;;;0;;0;50.641;0;153.4;23:26.925;10:14:56.925;;;0:50.641;;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;;;50.641;18.663;18.663;;;;1:12.598;29.676;1:42.274;26.914;2:09.188;23.727;2:32.915;
113;1;10;2:34.106;0;;;0;;0;50.422;0;152.2;26:01.031;10:17:31.031;;;0:50.422;;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;;;50.422;18.599;18.599;;;;1:13.291;30.393;1:43.684;26.672;2:10.356;23.750;2:34.106;
113;1;11;2:34.325;0;;;0;;0;52.131;0;152.0;28:35.356;10:20:05.356;;;0:52.131;;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;;;52.131;18.505;18.505;;;;1:12.618;29.576;1:42.194;26.865;2:09.059;25.266;2:34.325;
113;1;12;2:36.647;0;;;0;;0;50.608;0;149.7;31:12.003;10:22:42.003;;;0:50.608;;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;FF;;;50.608;19.005;19.005;;;;1:16.362;29.677;1:46.039;26.755;2:12.794;23.853;2:36.647;
12;1;1;3:00.128;0;;59.877;0;1:04.634;0;55.617;0;130.2;3:00.128;09:54:30.128;0:59.877;1:04.634;0:55.617;;John Lennon;0:00:10.303;Am;;BSI Racing;Toyota Gazoo Racing;GF;59.877;64.634;55.617;29.743;29.743;30.134;59.877;32.451;1:32.328;32.183;2:04.511;29.726;2:34.237;25.891;3:00.128;
12;1;2;2:39.076;0;;46.544;0;1:00.225;0;52.307;0;147.4;5:39.204;09:57:09.204;0:46.544;1:00.225;0:52.307;;John Lennon;;Am;;BSI Racing;Toyota Gazoo Racing;GF;46.544;60.225;52.307;19.764;19.764;26.780;46.544;29.931;1:16.475;30.294;1:46.769;27.577;2:14.346;24.730;2:39.076;
12;1;3;2:40.292;0;;47.429;0;1:00.118;0;52.745;0;146.3;8:19.496;09:59:49.496;0:47.429;1:00.118;0:52.745;;John Lennon;;Am;;BSI Racing;Toyota Gazoo Racing;GF;47.429;60.118;52.745;20.066;20.066;27.363;47.429;29.880;1:17.309;30.238;1:47.547;27.851;2:15.398;24.894;2:40.292;
12;1;4;2:38.225;0;;46.504;0;59.602;0;52.119;0;148.2;10:57.721;10:02:27.721;0:46.504;0:59.602;0:52.119;;John Lennon;;Am;;BSI Racing;Toyota Gazoo Racing;GF;46.504;59.602;52.119;19.963;19.963;26.541;46.504;29.715;1:16.219;29.887;1:46.106;27.376;2:13.482;24.743;2:38.225;
12;1;5;2:37.900;0;;46.036;2;59.518;0;52.346;0;148.5;13:35.621;10:05:05.621;0:46.036;0:59.518;0:52.346;;John Lennon;;Am;;BSI Racing;Toyota Gazoo Racing;GF;46.036;59.518;52.346;19.666;19.666;26.370;46.036;29.559;1:15.595;29.959;1:45.554;27.688;2:13.242;24.658;2:37.900;
12;1;6;2:37.761;0;;46.304;0;59.357;0;52.100;0;148.7;16:13.382;10:07:43.382;0:46.304;0:59.357;0:52.100;;John Lennon;;Am;;BSI Racing;Toyota Gazoo Racing;GF;46.304;59.357;52.100;19.825;19.825;26.479;46.304;29.125;1:15.429;30.232;1:45.661;27.479;2:13.140;24.621;2:37.761;
12;1;7;2:38.829;0;;46.350;0;59.654;0;52.825;0;147.7;18:52.211;10:10:22.211;0:46.350;0:59.654;0:52.825;;John Lennon;;Am;;BSI Racing;Toyota Gazoo Racing;GF;46.350;59.654;52.825;19.780;19.780;26.570;46.350;29.383;1:15.733;30.271;1:46.004;27.939;2:13.943;24.886;2:38.829;
12;1;8;2:37.605;0;;46.779;0;59.104;2;51.722;2;148.8;21:29.816;10:12:59.816;0:46.779;0:59.104;0:51.722;;John Lennon;;Am;;BSI Racing;Toyota Gazoo Racing;GF;46.779;59.104;51.722;20.271;20.271;26.508;46.779;29.060;1:15.839;30.044;1:45.883;27.278;2:13.161;24.444;2:37.605;
12;1;9;2:37.027;2;;;0;;0;51.852;0;149.4;24:06.843;10:15:36.843;;;0:51.852;;John Lennon;;Am;;BSI Racing;Toyota Gazoo Racing;GF;;;51.852;19.547;19.547;;;;1:15.344;29.831;1:45.175;27.259;2:12.434;24.593;2:37.027;
12;1;10;2:38.252;0;;;0;;0;52.754;0;148.2;26:45.095;10:18:15.095;;;0:52.754;;John Lennon;;Am;;BSI Racing;Toyota Gazoo Racing;GF;;;52.754;19.622;19.622;;;;1:15.643;29.855;1:45.498;27.935;2:13.433;24.819;2:38.252;
12;1;11;2:38.503;0;;;0;;0;52.082;0;148.0;29:23.598;10:20:53.598;;;0:52.082;;John Lennon;;Am;;BSI Racing;Toyota Gazoo Racing;GF;;;52.082;19.876;19.876;;;;1:16.263;30.158;1:46.421;27.678;2:14.099;24.404;2:38.503;
12;1;12;2:37.833;0;;;0;;0;52.153;0;148.6;32:01.431;10:23:31.431;;;0:52.153;;John Lennon;;Am;;BSI Racing;Toyota Gazoo Racing;FF;;;52.153;19.530;19.530;;;;1:15.738;29.942;1:45.680;27.521;2:13.201;24.632;2:37.833;
13;1;1;2:47.881;0;;58.376;0;58.850;0;50.655;0;139.7;2:47.881;09:54:17.881;0:58.376;0:58.850;0:50.655;;Westin Workman;0:00:12.743;Am;;BSI Racing;Toyota Gazoo Racing;GF;58.376;58.850;50.655;30.881;30.881;27.495;58.376;29.016;1:27.392;29.834;1:57.226;26.975;2:24.201;23.680;2:47.881;
13;1;2;2:32.158;0;;43.958;0;58.047;0;50.153;0;154.1;5:20.039;09:56:50.039;0:43.958;0:58.047;0:50.153;;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;43.958;58.047;50.153;18.505;18.505;25.453;43.958;28.745;1:12.703;29.302;1:42.005;26.555;2:08.560;23.598;2:32.158;
13;1;3;2:31.404;0;;43.961;0;57.466;2;49.977;2;154.9;7:51.443;09:59:21.443;0:43.961;0:57.466;0:49.977;;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;43.961;57.466;49.977;18.515;18.515;25.446;43.961;28.247;1:12.208;29.219;1:41.427;26.352;2:07.779;23.625;2:31.404;
13;1;4;2:35.291;0;;45.860;0;59.088;0;50.343;0;151.0;10:26.734;10:01:56.734;0:45.860;0:59.088;0:50.343;;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;45.860;59.088;50.343;18.610;18.610;27.250;45.860;29.340;1:15.200;29.748;1:44.948;26.641;2:11.589;23.702;2:35.291;
13;1;5;2:31.810;0;;43.821;0;57.538;0;50.451;0;154.5;12:58.544;10:04:28.544;0:43.821;0:57.538;0:50.451;;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;43.821;57.538;50.451;18.444;18.444;25.377;43.821;28.203;1:12.024;29.335;1:41.359;26.900;2:08.259;23.551;2:31.810;
13;1;6;2:35.408;0;;45.138;0;58.168;0;52.102;0;150.9;15:33.952;10:07:03.952;0:45.138;0:58.168;0:52.102;;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;45.138;58.168;52.102;18.451;18.451;26.687;45.138;28.728;1:13.866;29.440;1:43.306;28.412;2:11.718;23.690;2:35.408;
13;1;7;2:37.649;0;;43.578;2;59.297;0;54.774;0;148.8;18:11.601;10:09:41.601;0:43.578;0:59.297;0:54.774;;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;43.578;59.297;54.774;18.331;18.331;25.247;43.578;28.584;1:12.162;30.713;1:42.875;28.589;2:11.464;26.185;2:37.649;
13;1;8;2:52.178;0;B;44.264;0;58.377;0;1:09.537;0;136.2;21:03.779;10:12:33.779;0:44.264;0:58.377;1:09.537;;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;44.264;58.377;69.537;18.809;18.809;25.455;44.264;28.681;1:12.945;29.696;1:42.641;27.251;2:09.892;42.286;2:52.178;
13;1;9;3:56.025;0;;;0;;0;50.383;0;99.4;24:59.804;10:16:29.804;;;0:50.383;;Westin Workman;0:01:45.308;Am;;BSI Racing;Toyota Gazoo Racing;GF;;;50.383;1:42.313;1:42.313;;;;2:36.253;29.389;3:05.642;26.826;3:32.468;23.557;3:56.025;
13;1;10;2:31.392;2;;;0;;0;50.080;0;154.9;27:31.196;10:19:01.196;;;0:50.080;;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;;;50.080;18.233;18.233;;;;1:11.869;29.443;1:41.312;26.515;2:07.827;23.565;2:31.392;
13;1;11;2:55.161;0;B;;0;;0;1:11.891;0;133.9;30:26.357;10:21:56.357;;;1:11.891;;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;FF;;;71.891;18.453;18.453;;;;1:13.914;29.356;1:43.270;26.670;2:09.940;45.221;2:55.161;
15;1;1;2:53.845;0;;1:03.119;0;59.868;0;50.858;0;134.9;2:53.845;09:54:23.845;1:03.119;0:59.868;0:50.858;;Brett Kowalski;0:00:19.022;Am;;TechSport;Toyota Gazoo Racing;GF;63.119;59.868;50.858;36.391;36.391;26.728;1:03.119;29.561;1:32.680;30.307;2:02.987;27.067;2:30.054;23.791;2:53.845;
15;1;2;2:32.039;0;;44.066;0;57.780;0;50.193;2;154.3;5:25.884;09:56:55.884;0:44.066;0:57.780;0:50.193;;Brett Kowalski;;Am;;TechSport;Toyota Gazoo Racing;GF;44.066;57.780;50.193;18.605;18.605;25.461;44.066;28.256;1:12.322;29.524;1:41.846;26.687;2:08.533;23.506;2:32.039;
15;1;3;2:32.408;0;;43.761;2;58.250;0;50.397;0;153.9;7:58.292;09:59:28.292;0:43.761;0:58.250;0:50.397;;Brett Kowalski;;Am;;TechSport;Toyota Gazoo Racing;GF;43.761;58.250;50.397;18.457;18.457;25.304;43.761;28.821;1:12.582;29.429;1:42.011;26.829;2:08.840;23.568;2:32.408;
15;1;4;2:32.035;2;;44.077;0;57.538;2;50.420;0;154.3;10:30.327;10:02:00.327;0:44.077;0:57.538;0:50.420;;Brett Kowalski;;Am;;TechSport;Toyota Gazoo Racing;GF;44.077;57.538;50.420;18.551;18.551;25.526;44.077;28.107;1:12.184;29.431;1:41.615;26.799;2:08.414;23.621;2:32.035;
15;1;5;2:32.168;0;;43.775;0;57.978;0;50.415;0;154.1;13:02.495;10:04:32.495;0:43.775;0:57.978;0:50.415;;Brett Kowalski;;Am;;TechSport;Toyota Gazoo Racing;GF;43.775;57.978;50.415;18.410;18.410;25.365;43.775;28.449;1:12.224;29.529;1:41.753;26.848;2:08.601;23.567;2:32.168;
15;1;6;2:33.006;0;;44.238;0;58.308;0;50.460;0;153.3;15:35.501;10:07:05.501;0:44.238;0:58.308;0:50.460;;Brett Kowalski;;Am;;TechSport;Toyota Gazoo Racing;GF;44.238;58.308;50.460;18.660;18.660;25.578;44.238;28.530;1:12.768;29.778;1:42.546;26.691;2:09.237;23.769;2:33.006;
15;1;7;3:27.008;0;B;43.998;0;59.675;0;1:43.335;0;113.3;19:02.509;10:10:32.509;0:43.998;0:59.675;1:43.335;;Brett Kowalski;;Am;;TechSport;Toyota Gazoo Racing;GF;43.998;59.675;103.335;18.492;18.492;25.506;43.998;28.236;1:12.234;31.439;1:43.673;58.255;2:41.928;45.080;3:27.008;
18;1;1;4:05.284;0;B;1:24.979;0;1:14.308;0;1:25.997;0;95.6;4:05.284;09:55:35.284;1:24.979;1:14.308;1:25.997;;Rutledge Wood;0:00:35.019;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;84.979;74.308;85.997;54.850;54.850;30.129;1:24.979;35.865;2:00.844;38.443;2:39.287;31.299;3:10.586;54.698;4:05.284;
18;1;2;3:09.168;0;;1:12.955;0;1:02.459;0;53.754;0;124.0;7:14.452;09:58:44.452;1:12.955;1:02.459;0:53.754;;Rutledge Wood;0:00:48.960;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;72.955;62.459;53.754;45.811;45.811;27.144;1:12.955;30.331;1:43.286;32.128;2:15.414;28.604;2:44.018;25.150;3:09.168;
18;1;3;2:41.603;0;;46.867;0;1:01.380;0;53.356;0;145.1;9:56.055;10:01:26.055;0:46.867;1:01.380;0:53.356;;Rutledge Wood;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;46.867;61.380;53.356;20.144;20.144;26.723;46.867;29.906;1:16.773;31.474;1:48.247;28.169;2:16.416;25.187;2:41.603;
18;1;4;2:40.538;0;;46.582;0;1:01.107;0;52.849;0;146.1;12:36.593;10:04:06.593;0:46.582;1:01.107;0:52.849;;Rutledge Wood;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;46.582;61.107;52.849;19.785;19.785;26.797;46.582;29.494;1:16.076;31.613;1:47.689;28.083;2:15.772;24.766;2:40.538;
18;1;5;2:38.810;2;;46.417;0;1:00.044;2;52.349;2;147.7;15:15.403;10:06:45.403;0:46.417;1:00.044;0:52.349;;Rutledge Wood;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;46.417;60.044;52.349;19.796;19.796;26.621;46.417;29.095;1:15.512;30.949;1:46.461;27.835;2:14.296;24.514;2:38.810;
18;1;6;3:27.027;0;B;46.132;2;1:13.663;0;1:27.232;0;113.3;18:42.430;10:10:12.430;0:46.132;1:13.663;1:27.232;;Rutledge Wood;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;46.132;73.663;87.232;19.686;19.686;26.446;46.132;29.215;1:15.347;44.448;1:59.795;36.190;2:35.985;51.042;3:27.027;
18;1;7;4:46.401;0;B;2:01.715;0;1:18.565;0;1:26.121;0;81.9;23:28.831;10:14:58.831;2:01.715;1:18.565;1:26.121;;Rutledge Wood;0:01:40.444;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;121.715;78.565;86.121;1:33.273;1:33.273;28.442;2:01.715;29.835;2:31.550;48.730;3:20.280;36.776;3:57.056;49.345;4:46.401;
18;1;8;4:29.913;0;;;0;;0;53.958;0;86.9;27:58.744;10:19:28.744;;;0:53.958;;Rutledge Wood;0:02:06.344;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;;;53.958;2:04.040;2:04.040;;;;3:02.059;33.896;3:35.955;28.455;4:04.410;25.503;4:29.913;
18;1;9;2:39.963;0;;;0;;0;52.970;0;146.6;30:38.707;10:22:08.707;;;0:52.970;;Rutledge Wood;;Am;;Precision Racing LA;Toyota Gazoo Racing;FF;;;52.970;19.893;19.893;;;;1:15.447;31.546;1:46.993;28.266;2:15.259;24.704;2:39.963;
2;1;1;2:59.656;0;;1:07.733;0;1:00.076;0;51.847;0;130.5;2:59.656;09:54:29.656;1:07.733;1:00.076;0:51.847;;Will Robusto;0:00:23.216;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;67.733;60.076;51.847;40.970;40.970;26.763;1:07.733;30.110;1:37.843;29.966;2:07.809;27.361;2:35.170;24.486;2:59.656;
2;1;2;2:32.998;0;;43.971;0;58.651;0;50.376;0;153.3;5:32.654;09:57:02.654;0:43.971;0:58.651;0:50.376;;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;43.971;58.651;50.376;18.497;18.497;25.474;43.971;29.369;1:13.340;29.282;1:42.622;26.595;2:09.217;23.781;2:32.998;
2;1;3;2:31.415;2;;43.690;0;57.625;0;50.100;2;154.9;8:04.069;09:59:34.069;0:43.690;0:57.625;0:50.100;;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;43.690;57.625;50.100;18.417;18.417;25.273;43.690;28.352;1:12.042;29.273;1:41.315;26.494;2:07.809;23.606;2:31.415;
2;1;4;2:35.185;0;;43.652;2;1:00.517;0;51.016;0;151.1;10:39.254;10:02:09.254;0:43.652;1:00.517;0:51.016;;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;43.652;60.517;51.016;18.309;18.309;25.343;43.652;29.753;1:13.405;30.764;1:44.169;27.239;2:11.408;23.777;2:35.185;
