NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed;
11;1;1;2:48.938;0;;40.087;0;1:05.325;0;1:03.526;0;116.6;2:48.938;12:17:48.938;0:40.087;1:05.325;1:03.526;204.5;Farran Davis;0:00:08.717;Am;Legends;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;40.087;65.325;63.526;25.433;25.433;14.654;40.087;27.576;1:07.663;37.749;1:45.412;30.424;2:15.836;33.102;2:48.938;
11;1;2;2:40.436;0;B;34.091;0;59.601;0;1:06.744;0;122.8;5:29.374;12:20:29.374;0:34.091;0:59.601;1:06.744;186.9;Farran Davis;;Am;Legends;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;34.091;59.601;66.744;21.164;21.164;12.927;34.091;23.746;57.837;35.855;1:33.692;29.987;2:03.679;36.757;2:40.436;
11;1;3;5:03.958;0;;2:58.523;0;1:03.130;0;1:02.305;0;64.8;10:33.332;12:25:33.332;2:58.523;1:03.130;1:02.305;202.2;Farran Davis;0:02:33.342;Am;Legends;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;178.523;63.130;62.305;2:42.162;2:42.162;16.361;2:58.523;26.596;3:25.119;36.534;4:01.653;29.887;4:31.540;32.418;5:03.958;
11;1;4;2:31.594;2;;33.147;0;58.565;0;59.882;2;129.9;13:04.926;12:28:04.926;0:33.147;0:58.565;0:59.882;203.0;Farran Davis;;Am;Legends;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;33.147;58.565;59.882;20.593;20.593;12.554;33.147;23.097;56.244;35.468;1:31.712;28.999;2:00.711;30.883;2:31.594;
11;1;5;2:42.783;0;B;32.818;2;57.700;0;1:12.265;0;121.0;15:47.709;12:30:47.709;0:32.818;0:57.700;1:12.265;205.3;Farran Davis;;Am;Legends;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;RF;32.818;57.700;72.265;20.405;20.405;12.413;32.818;22.472;55.290;35.228;1:30.518;30.705;2:01.223;41.560;2:42.783;
11;1;6;6:31.019;0;;4:30.253;0;59.894;0;1:00.872;0;50.4;22:18.728;12:37:18.728;4:30.253;0:59.894;1:00.872;201.5;Farran Davis;0:04:08.437;Am;Legends;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;270.253;59.894;60.872;4:16.198;4:16.198;14.055;4:30.253;23.693;4:53.946;36.201;5:30.147;29.008;5:59.155;31.864;6:31.019;
11;1;7;2:31.650;0;;32.934;0;58.465;0;1:00.251;0;129.9;24:50.378;12:39:50.378;0:32.934;0:58.465;1:00.251;194.2;Farran Davis;;Am;Legends;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;32.934;58.465;60.251;20.390;20.390;12.544;32.934;22.780;55.714;35.685;1:31.399;29.187;2:00.586;31.064;2:31.650;
11;1;8;2:32.854;0;;34.332;0;58.193;0;1:00.329;0;128.9;27:23.232;12:42:23.232;0:34.332;0:58.193;1:00.329;207.7;Farran Davis;;Am;Legends;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;34.332;58.193;60.329;20.723;20.723;13.609;34.332;22.712;57.044;35.481;1:32.525;29.367;2:01.892;30.962;2:32.854;
11;1;9;2:38.077;0;B;33.082;0;57.747;2;1:07.248;0;124.6;30:01.309;12:45:01.309;0:33.082;0:57.747;1:07.248;206.9;Farran Davis;;Am;Legends;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FF;33.082;57.747;67.248;20.459;20.459;12.623;33.082;22.505;55.587;35.242;1:30.829;29.809;2:00.638;37.439;2:38.077;
113;1;1;3:41.306;0;;1:43.777;0;58.345;0;59.184;2;89.0;3:41.306;12:18:41.306;1:43.777;0:58.345;0:59.184;203.0;Ethan Tovo;0:01:14.882;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;103.777;58.345;59.184;1:30.719;1:30.719;13.058;1:43.777;22.665;2:06.442;35.680;2:42.122;28.659;3:10.781;30.525;3:41.306;
113;1;2;2:30.540;0;;32.997;0;57.713;0;59.830;0;130.9;6:11.846;12:21:11.846;0:32.997;0:57.713;0:59.830;203.8;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;32.997;57.713;59.830;20.558;20.558;12.439;32.997;22.225;55.222;35.488;1:30.710;28.748;1:59.458;31.082;2:30.540;
113;1;3;2:30.008;0;;32.909;0;57.167;2;59.932;0;131.3;8:41.854;12:23:41.854;0:32.909;0:57.167;0:59.932;205.3;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;32.909;57.167;59.932;20.503;20.503;12.406;32.909;21.885;54.794;35.282;1:30.076;28.665;1:58.741;31.267;2:30.008;
113;1;4;2:31.508;0;;32.773;0;59.001;0;59.734;0;130.0;11:13.362;12:26:13.362;0:32.773;0:59.001;0:59.734;203.8;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;32.773;59.001;59.734;20.404;20.404;12.369;32.773;23.418;56.191;35.583;1:31.774;28.604;2:00.378;31.130;2:31.508;
113;1;5;2:30.211;0;;32.909;0;57.615;0;59.687;0;131.1;13:43.573;12:28:43.573;0:32.909;0:57.615;0:59.687;206.1;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;32.909;57.615;59.687;20.489;20.489;12.420;32.909;22.158;55.067;35.457;1:30.524;28.793;1:59.317;30.894;2:30.211;
113;1;6;2:47.820;0;B;33.016;0;1:01.244;0;1:13.560;0;117.4;16:31.393;12:31:31.393;0:33.016;1:01.244;1:13.560;171.4;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;RF;33.016;61.244;73.560;20.423;20.423;12.593;33.016;22.271;55.287;38.973;1:34.260;31.356;2:05.616;42.204;2:47.820;
113;1;7;6:04.425;0;;4:05.978;0;57.728;0;1:00.719;0;54.1;22:35.818;12:37:35.818;4:05.978;0:57.728;1:00.719;207.7;Ethan Tovo;0:03:46.776;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;245.978;57.728;60.719;3:53.436;3:53.436;12.542;4:05.978;22.165;4:28.143;35.563;5:03.706;29.135;5:32.841;31.584;6:04.425;
113;1;8;2:29.468;2;;32.677;2;57.436;0;59.355;0;131.8;25:05.286;12:40:05.286;0:32.677;0:57.436;0:59.355;204.5;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;32.677;57.436;59.355;20.262;20.262;12.415;32.677;22.301;54.978;35.135;1:30.113;28.697;1:58.810;30.658;2:29.468;
113;1;9;2:30.642;0;;32.853;0;58.242;0;59.547;0;130.8;27:35.928;12:42:35.928;0:32.853;0:58.242;0:59.547;206.1;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;32.853;58.242;59.547;20.437;20.437;12.416;32.853;22.738;55.591;35.504;1:31.095;28.699;1:59.794;30.848;2:30.642;
113;1;10;2:30.045;0;;32.827;0;57.366;0;59.852;0;131.3;30:05.973;12:45:05.973;0:32.827;0:57.366;0:59.852;205.3;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;FF;32.827;57.366;59.852;20.426;20.426;12.401;32.827;22.086;54.913;35.280;1:30.193;28.508;1:58.701;31.344;2:30.045;
13;1;1;2:45.981;0;B;40.498;0;1:00.339;0;1:05.144;0;118.7;2:45.981;12:17:45.981;0:40.498;1:00.339;1:05.144;203.8;Westin Workman;0:00:10.442;Am;;BSI Racing;Toyota Gazoo Racing;GF;40.498;60.339;65.144;26.372;26.372;14.126;40.498;24.516;1:05.014;35.823;1:40.837;29.014;2:09.851;36.130;2:45.981;
13;1;2;4:11.059;0;;1:45.172;0;1:06.844;0;1:19.043;0;78.5;6:57.040;12:21:57.040;1:45.172;1:06.844;1:19.043;133.7;Westin Workman;0:01:15.673;Am;;BSI Racing;Toyota Gazoo Racing;GF;105.172;66.844;79.043;1:30.329;1:30.329;14.843;1:45.172;25.950;2:11.122;40.894;2:52.016;43.165;3:35.181;35.878;4:11.059;
13;1;3;2:28.481;0;;32.804;0;56.726;0;58.951;0;132.7;9:25.521;12:24:25.521;0:32.804;0:56.726;0:58.951;205.3;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;32.804;56.726;58.951;20.335;20.335;12.469;32.804;21.767;54.571;34.959;1:29.530;28.463;1:57.993;30.488;2:28.481;
13;1;4;2:28.214;0;;32.531;0;56.817;0;58.866;2;132.9;11:53.735;12:26:53.735;0:32.531;0:56.817;0:58.866;206.9;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;32.531;56.817;58.866;20.176;20.176;12.355;32.531;21.882;54.413;34.935;1:29.348;28.268;1:57.616;30.598;2:28.214;
13;1;5;2:35.491;0;B;32.528;0;56.629;2;1:06.334;0;126.7;14:29.226;12:29:29.226;0:32.528;0:56.629;1:06.334;205.3;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;RF;32.528;56.629;66.334;20.084;20.084;12.444;32.528;21.819;54.347;34.810;1:29.157;28.306;1:57.463;38.028;2:35.491;
13;1;6;7:46.771;0;;5:49.022;0;58.778;0;58.971;0;42.2;22:15.997;12:37:15.997;5:49.022;0:58.778;0:58.971;200.7;Westin Workman;0:05:29.206;Am;;BSI Racing;Toyota Gazoo Racing;GF;349.022;58.778;58.971;5:35.895;5:35.895;13.127;5:49.022;23.425;6:12.447;35.353;6:47.800;28.342;7:16.142;30.629;7:46.771;
13;1;7;2:32.041;0;;32.832;0;59.119;0;1:00.090;0;129.6;24:48.038;12:39:48.038;0:32.832;0:59.119;1:00.090;180.0;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;32.832;59.119;60.090;20.385;20.385;12.447;32.832;21.937;54.769;37.182;1:31.951;29.105;2:01.056;30.985;2:32.041;
13;1;8;2:28.203;2;;32.482;2;56.807;0;58.914;0;132.9;27:16.241;12:42:16.241;0:32.482;0:56.807;0:58.914;206.9;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;32.482;56.807;58.914;20.156;20.156;12.326;32.482;21.966;54.448;34.841;1:29.289;28.334;1:57.623;30.580;2:28.203;
13;1;9;2:28.914;0;;32.637;0;57.029;0;59.248;0;132.3;29:45.155;12:44:45.155;0:32.637;0:57.029;0:59.248;206.9;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;32.637;57.029;59.248;20.278;20.278;12.359;32.637;22.015;54.652;35.014;1:29.666;28.625;1:58.291;30.623;2:28.914;
13;1;10;2:44.762;0;B;35.861;0;1:00.980;0;1:07.921;0;119.6;32:29.917;12:47:29.917;0:35.861;1:00.980;1:07.921;189.5;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;FF;35.861;60.980;67.921;23.117;23.117;12.744;35.861;24.418;1:00.279;36.562;1:36.841;32.209;2:09.050;35.712;2:44.762;
14;1;1;4:12.912;0;;1:57.614;0;1:09.589;0;1:05.709;0;77.9;4:12.912;12:19:12.912;1:57.614;1:09.589;1:05.709;153.0;Alex Garcia;0:01:23.041;Am;;Skip Barber Racing;Toyota Gazoo Racing;GF;117.614;69.589;65.709;1:41.642;1:41.642;15.972;1:57.614;27.053;2:24.667;42.536;3:07.203;30.602;3:37.805;35.107;4:12.912;
14;1;2;2:31.445;0;;33.230;0;58.157;0;1:00.058;0;130.1;6:44.357;12:21:44.357;0:33.230;0:58.157;1:00.058;200.7;Alex Garcia;;Am;;Skip Barber Racing;Toyota Gazoo Racing;GF;33.230;58.157;60.058;20.764;20.764;12.466;33.230;22.275;55.505;35.882;1:31.387;29.179;2:00.566;30.879;2:31.445;
14;1;3;2:30.508;2;;32.883;2;57.549;2;1:00.076;0;130.9;9:14.865;12:24:14.865;0:32.883;0:57.549;1:00.076;203.0;Alex Garcia;;Am;;Skip Barber Racing;Toyota Gazoo Racing;GF;32.883;57.549;60.076;20.423;20.423;12.460;32.883;22.135;55.018;35.414;1:30.432;29.195;1:59.627;30.881;2:30.508;
14;1;4;2:34.639;0;;32.908;0;58.254;0;1:03.477;0;127.4;11:49.504;12:26:49.504;0:32.908;0:58.254;1:03.477;206.1;Alex Garcia;;Am;;Skip Barber Racing;Toyota Gazoo Racing;GF;32.908;58.254;63.477;20.414;20.414;12.494;32.908;22.499;55.407;35.755;1:31.162;29.101;2:00.263;34.376;2:34.639;
14;1;5;2:52.454;0;B;32.998;0;58.472;0;1:20.984;0;114.2;14:41.958;12:29:41.958;0:32.998;0:58.472;1:20.984;206.1;Alex Garcia;;Am;;Skip Barber Racing;Toyota Gazoo Racing;RF;32.998;58.472;80.984;20.469;20.469;12.529;32.998;23.189;56.187;35.283;1:31.470;35.730;2:07.200;45.254;2:52.454;
14;1;6;7:46.399;0;;5:48.035;0;58.474;0;59.890;2;42.2;22:28.357;12:37:28.357;5:48.035;0:58.474;0:59.890;202.2;Alex Garcia;0:05:26.899;Am;;Skip Barber Racing;Toyota Gazoo Racing;GF;348.035;58.474;59.890;5:34.940;5:34.940;13.095;5:48.035;22.617;6:10.652;35.857;6:46.509;29.052;7:15.561;30.838;7:46.399;
14;1;7;2:39.516;0;;32.944;0;1:00.414;0;1:06.158;0;123.5;25:07.873;12:40:07.873;0:32.944;1:00.414;1:06.158;118.9;Alex Garcia;;Am;;Skip Barber Racing;Toyota Gazoo Racing;GF;32.944;60.414;66.158;20.473;20.473;12.471;32.944;24.096;57.040;36.318;1:33.358;34.869;2:08.227;31.289;2:39.516;
14;1;8;2:42.156;0;B;32.896;0;59.168;0;1:10.092;0;121.5;27:50.029;12:42:50.029;0:32.896;0:59.168;1:10.092;169.3;Alex Garcia;;Am;;Skip Barber Racing;Toyota Gazoo Racing;GF;32.896;59.168;70.092;20.509;20.509;12.387;32.896;22.400;55.296;36.768;1:32.064;31.404;2:03.468;38.688;2:42.156;
14;1;9;3:11.776;0;B;1:00.145;0;1:01.274;0;1:10.357;0;102.7;31:01.805;12:46:01.805;1:00.145;1:01.274;1:10.357;149.6;Alex Garcia;0:00:37.601;Am;;Skip Barber Racing;Toyota Gazoo Racing;FF;60.145;61.274;70.357;45.945;45.945;14.200;1:00.145;23.030;1:23.175;38.244;2:01.419;31.124;2:32.543;39.233;3:11.776;
15;1;1;2:45.907;0;;46.085;0;58.689;0;1:01.133;0;118.7;2:45.907;12:17:45.907;0:46.085;0:58.689;1:01.133;206.9;Brett Kowalski;0:00:17.733;Am;;TechSport;Toyota Gazoo Racing;GF;46.085;58.689;61.133;33.347;33.347;12.738;46.085;22.947;1:09.032;35.742;1:44.774;29.263;2:14.037;31.870;2:45.907;
15;1;2;2:30.308;0;;33.155;0;57.259;2;59.894;0;131.1;5:16.215;12:20:16.215;0:33.155;0:57.259;0:59.894;206.1;Brett Kowalski;;Am;;TechSport;Toyota Gazoo Racing;GF;33.155;57.259;59.894;20.755;20.755;12.400;33.155;22.234;55.389;35.025;1:30.414;28.794;1:59.208;31.100;2:30.308;
15;1;3;2:29.970;0;;32.626;0;57.499;0;59.845;0;131.3;7:46.185;12:22:46.185;0:32.626;0:57.499;0:59.845;206.9;Brett Kowalski;;Am;;TechSport;Toyota Gazoo Racing;GF;32.626;57.499;59.845;20.306;20.306;12.320;32.626;22.404;55.030;35.095;1:30.125;28.743;1:58.868;31.102;2:29.970;
15;1;4;2:30.137;0;;32.665;0;57.520;0;59.952;0;131.2;10:16.322;12:25:16.322;0:32.665;0:57.520;0:59.952;208.5;Brett Kowalski;;Am;;TechSport;Toyota Gazoo Racing;GF;32.665;57.520;59.952;20.271;20.271;12.394;32.665;22.559;55.224;34.961;1:30.185;28.809;1:58.994;31.143;2:30.137;
15;1;5;2:29.798;2;;32.592;0;57.378;0;59.828;2;131.5;12:46.120;12:27:46.120;0:32.592;0:57.378;0:59.828;203.8;Brett Kowalski;;Am;;TechSport;Toyota Gazoo Racing;GF;32.592;57.378;59.828;20.273;20.273;12.319;32.592;22.213;54.805;35.165;1:29.970;28.573;1:58.543;31.255;2:29.798;
15;1;6;2:37.946;0;B;32.382;2;57.426;0;1:08.138;0;124.7;15:24.066;12:30:24.066;0:32.382;0:57.426;1:08.138;204.5;Brett Kowalski;;Am;;TechSport;Toyota Gazoo Racing;RF;32.382;57.426;68.138;20.145;20.145;12.237;32.382;22.401;54.783;35.025;1:29.808;28.930;1:58.738;39.208;2:37.946;
15;1;7;10:45.419;0;;8:47.430;0;57.874;0;1:00.115;0;30.5;26:09.485;12:41:09.485;8:47.430;0:57.874;1:00.115;204.5;Brett Kowalski;0:08:28.452;Am;;TechSport;Toyota Gazoo Racing;GF;527.430;57.874;60.115;8:34.996;8:34.996;12.434;8:47.430;22.569;9:09.999;35.305;9:45.304;28.754;10:14.058;31.361;10:45.419;
15;1;8;2:30.495;0;;32.758;0;57.796;0;59.941;0;130.9;28:39.980;12:43:39.980;0:32.758;0:57.796;0:59.941;203.8;Brett Kowalski;;Am;;TechSport;Toyota Gazoo Racing;GF;32.758;57.796;59.941;20.386;20.386;12.372;32.758;22.455;55.213;35.341;1:30.554;28.861;1:59.415;31.080;2:30.495;
15;1;9;2:35.181;0;;32.834;0;1:00.851;0;1:01.496;0;126.9;31:15.161;12:46:15.161;0:32.834;1:00.851;1:01.496;204.5;Brett Kowalski;;Am;;TechSport;Toyota Gazoo Racing;FF;32.834;60.851;61.496;20.534;20.534;12.300;32.834;25.470;58.304;35.381;1:33.685;29.827;2:03.512;31.669;2:35.181;
16;1;1;4:26.948;0;;2:02.696;0;1:09.549;0;1:14.703;0;73.8;4:26.948;12:19:26.948;2:02.696;1:09.549;1:14.703;117.1;John Dean;0:01:29.937;Am;Legends;Copeland Motorsports;Toyota Gazoo Racing;GF;122.696;69.549;74.703;1:45.938;1:45.938;16.758;2:02.696;26.604;2:29.300;42.945;3:12.245;33.404;3:45.649;41.299;4:26.948;
16;1;2;2:29.204;0;;32.659;0;57.126;0;59.419;0;132.0;6:56.152;12:21:56.152;0:32.659;0:57.126;0:59.419;206.1;John Dean;;Am;Legends;Copeland Motorsports;Toyota Gazoo Racing;GF;32.659;57.126;59.419;20.237;20.237;12.422;32.659;22.062;54.721;35.064;1:29.785;28.763;1:58.548;30.656;2:29.204;
16;1;3;2:28.249;0;;32.377;0;56.538;2;59.334;0;132.9;9:24.401;12:24:24.401;0:32.377;0:56.538;0:59.334;207.7;John Dean;;Am;Legends;Copeland Motorsports;Toyota Gazoo Racing;GF;32.377;56.538;59.334;19.997;19.997;12.380;32.377;21.690;54.067;34.848;1:28.915;28.428;1:57.343;30.906;2:28.249;
16;1;4;2:28.609;0;;32.911;0;56.654;0;59.044;2;132.6;11:53.010;12:26:53.010;0:32.911;0:56.654;0:59.044;206.1;John Dean;;Am;Legends;Copeland Motorsports;Toyota Gazoo Racing;GF;32.911;56.654;59.044;20.470;20.470;12.441;32.911;21.647;54.558;35.007;1:29.565;28.437;1:58.002;30.607;2:28.609;
16;1;5;2:43.567;0;B;35.254;0;57.299;0;1:11.014;0;120.4;14:36.577;12:29:36.577;0:35.254;0:57.299;1:11.014;196.4;John Dean;;Am;Legends;Copeland Motorsports;Toyota Gazoo Racing;RF;35.254;57.299;71.014;22.656;22.656;12.598;35.254;22.384;57.638;34.915;1:32.553;29.366;2:01.919;41.648;2:43.567;
16;1;6;7:53.416;0;;5:55.581;0;58.389;0;59.446;0;41.6;22:29.993;12:37:29.993;5:55.581;0:58.389;0:59.446;209.3;John Dean;0:05:37.958;Am;Legends;Copeland Motorsports;Toyota Gazoo Racing;GF;355.581;58.389;59.446;5:42.371;5:42.371;13.210;5:55.581;23.378;6:18.959;35.011;6:53.970;28.898;7:22.868;30.548;7:53.416;
16;1;7;2:28.922;0;;32.619;0;56.866;0;59.437;0;132.3;24:58.915;12:39:58.915;0:32.619;0:56.866;0:59.437;210.1;John Dean;;Am;Legends;Copeland Motorsports;Toyota Gazoo Racing;GF;32.619;56.866;59.437;20.246;20.246;12.373;32.619;22.033;54.652;34.833;1:29.485;28.637;1:58.122;30.800;2:28.922;
16;1;8;2:28.236;2;;32.384;0;56.748;0;59.104;0;132.9;27:27.151;12:42:27.151;0:32.384;0:56.748;0:59.104;206.9;John Dean;;Am;Legends;Copeland Motorsports;Toyota Gazoo Racing;GF;32.384;56.748;59.104;20.091;20.091;12.293;32.384;21.872;54.256;34.876;1:29.132;28.485;1:57.617;30.619;2:28.236;
16;1;9;2:29.690;0;;32.356;2;57.292;0;1:00.042;0;131.6;29:56.841;12:44:56.841;0:32.356;0:57.292;1:00.042;206.9;John Dean;;Am;Legends;Copeland Motorsports;Toyota Gazoo Racing;GF;32.356;57.292;60.042;20.117;20.117;12.239;32.356;22.232;54.588;35.060;1:29.648;28.484;1:58.132;31.558;2:29.690;
16;1;10;2:48.454;0;B;38.395;0;1:02.941;0;1:07.118;0;116.9;32:45.295;12:47:45.295;0:38.395;1:02.941;1:07.118;194.2;John Dean;;Am;Legends;Copeland Motorsports;Toyota Gazoo Racing;FF;38.395;62.941;67.118;23.667;23.667;14.728;38.395;25.619;1:04.014;37.322;1:41.336;29.508;2:10.844;37.610;2:48.454;
18;1;1;3:43.910;0;;1:15.433;0;1:11.449;0;1:17.028;0;88.0;3:43.910;12:18:43.910;1:15.433;1:11.449;1:17.028;153.8;Rutledge Wood;0:00:40.931;Am;Legends;Precision Racing LA;Toyota Gazoo Racing;GF;75.433;71.449;77.028;58.681;58.681;16.752;1:15.433;29.791;1:45.224;41.658;2:26.882;38.379;3:05.261;38.649;3:43.910;
18;1;2;2:45.243;0;;34.641;0;1:05.233;0;1:05.369;0;119.2;6:29.153;12:21:29.153;0:34.641;1:05.233;1:05.369;199.3;Rutledge Wood;;Am;Legends;Precision Racing LA;Toyota Gazoo Racing;GF;34.641;65.233;65.369;21.446;21.446;13.195;34.641;28.728;1:03.369;36.505;1:39.874;30.426;2:10.300;34.943;2:45.243;
18;1;3;2:38.293;0;;35.341;0;1:00.647;0;1:02.305;0;124.4;9:07.446;12:24:07.446;0:35.341;1:00.647;1:02.305;201.5;Rutledge Wood;;Am;Legends;Precision Racing LA;Toyota Gazoo Racing;GF;35.341;60.647;62.305;21.528;21.528;13.813;35.341;24.375;59.716;36.272;1:35.988;29.655;2:05.643;32.650;2:38.293;
18;1;4;2:34.655;2;;33.567;0;59.443;0;1:01.645;0;127.4;11:42.101;12:26:42.101;0:33.567;0:59.443;1:01.645;201.5;Rutledge Wood;;Am;Legends;Precision Racing LA;Toyota Gazoo Racing;GF;33.567;59.443;61.645;20.978;20.978;12.589;33.567;23.502;57.069;35.941;1:33.010;29.948;2:02.958;31.697;2:34.655;
